Time,X_desired,Y_desired,X_actual,Y_actual,dX_desired,dY_desired,dX_actual,dY_actual,V_command,Omega_command,u_w1,u_w2
14.0,-0.8519065487073667,0.05901460201579711,-1.1260769232232504,0.16524737771063433,0.03777069479525217,0.05522682445759371,0.06463742959555918,0.0744236421254887,0.06690760438833511,-0.5763560454419946,0.024730363971557666,-0.012542959336273222
14.5,-0.8318512734528994,0.08566710795824384,-1.0854100290433955,0.19604728383043088,0.04050181659353966,0.0486193293885602,0.08134973128590618,0.0616118869416333,0.06327903552970793,-0.5879299312408679,0.021271084089812948,-0.012337273342526014
15.0,-0.8103078261536135,0.10877943284571678,-1.0210124895640305,0.23097589678615082,0.04357456577004588,0.041420118343195284,0.12882444167689328,0.0698731519705152,0.06011962230097887,-0.5740761340514707,0.012545478750356954,-0.015064949756775397
15.5,-0.787101013282217,0.12804813258778935,-0.9756910204936491,0.23889430667284253,0.04698894232477079,0.033629191321499025,0.09060759639450366,0.01583064498605346,0.0577830702692287,-0.5693020686933311,0.014497135314169917,-0.009304762774960762
16.0,-0.7620556413114181,0.14316976309403517,-0.9104216786676878,0.23987440844602342,0.05074494625771442,0.02524654832347145,0.13072874710460608,0.0019630575896504164,0.056678371297592026,-0.497222916804262,0.006838223650937798,-0.007342115461816723
16.5,-0.7349965167139254,0.15384088027402787,-0.8634147298574566,0.22787658349826506,0.05484257756887675,0.01627218934911251,0.09393049947382331,-0.023974363758261112,0.057205703042717986,-0.44537748119053855,0.008933029123858464,-0.0033789150116863573
17.0,-0.705748445962447,0.1597580400373415,-0.8174563278957283,0.19902806531098396,0.059281836258257836,0.0067061143984221,0.09181510100462488,-0.05763319650245221,0.05965993698015124,-0.31039767421535136,0.007917461718691426,0.002506928562723185
17.5,-0.674136235529692,0.16061779829355016,-0.7891315830489798,0.1628718491282185,0.06406272232585765,-0.003451676528599623,0.05669028103054609,-0.07236450204554778,0.06415564248496017,-0.19516617970456301,0.012236778881459931,0.006665877468227983
18.0,-0.6399846918883683,0.15611671095222546,-0.7751022698945452,0.12344513717344145,0.06918523577167611,-0.014201183431952591,0.028058398860987127,-0.07885278471061188,0.07062768904367732,-0.08418518835518789,0.017624441491686595,0.00973231750574433
18.5,-0.603118621511183,0.14595133392294324,-0.7738677723639228,0.10873950954724595,0.0746493765957133,-0.02554240631163704,0.002467323238543432,-0.029391340103519046,0.07889831396371778,-0.0781182600257341,0.024293120420990966,0.004106075816757929
19.0,-0.5633628308708463,0.1298182231152767,-0.7763729017135647,0.04875000166188855,0.08045514479796921,-0.03747534516765283,-0.0050184882320166505,-0.12017608568203288,0.08875489744175762,0.12115471313487795,0.029848370387270427,0.01637689619677682
19.5,-0.5205421264400665,0.10741393443879854,-0.7862125220931885,0.022662238066336073,0.08660254037844384,-0.04999999999999996,-0.019662917126665215,-0.05213224838039869,0.09999999999999996,0.10630781934843113,0.037193585315823105,0.00868839447528612
